Date,Market_Price,IV,Price,q_div,ON,1M,3M,6M,1Y,2Y,3Y,T,r_ZC,T_curve,BS_Price,Rab_Price,Rab_rho_-1,Rab_rho_+1,Diff_BS_Market,Diff_Rab_Market,DiffRel_BS_Market,DiffRel_Rab_Market,Diff_Rab_rho_-1,Diff_Rab_rho_+1,DiffRel_Rab_rho_-1,DiffRel_Rab_rho_+1,ticker,source_file
5/4/2023,1.3457,0.7115600000000001,2.3455,0.00099808,0.0338,0.0314,0.0328375,0.0338,0.03459,0.03105,0.02866,3.0873015873015874,0.030663234,2.1315068493150684,1.5510544609127164,1.5542207180439385,1.5566399185833175,1.5529517471798768,0.2053544609127164,0.2085207180439385,0.1526004762671594,0.1549533462465175,0.2109399185833176,0.2072517471798769,0.1567510727378447,0.1540103642564293,ISP,ISP_option_pricing.csv
5/9/2023,1.3857,0.74971,2.4565,0.00095298,0.03456,0.0314275,0.0330825,0.03456,0.03468,0.0309325,0.0285175,3.0674603174603177,0.030564236,2.117808219178082,1.671324688641578,1.675036918448925,1.6774597781944416,1.6737660327671795,0.2856246886415781,0.2893369184489254,0.206123034,0.2088019906537673,0.2917597781944416,0.2880660327671798,0.2105504641657225,0.2078848472015442,ISP,ISP_option_pricing.csv
5/12/2023,1.4282,0.7526,2.428,0.00096417,0.0348,0.03144,0.033295,0.0348,0.03508,0.03127,0.028765,3.055555555555556,0.030916735,2.1095890410958904,1.6460806695474348,1.6494644118119437,1.651887561,1.6481932529890528,0.2178806695474349,0.2212644118119437,0.1525561332778567,0.1549253688642653,0.2236875614926901,0.2199932529890529,0.1566220147687229,0.1540353262771691,ISP,ISP_option_pricing.csv
5/18/2023,1.3897,0.77897,2.3895,0.0009797,0.03519,0.03188,0.033704,0.03519,0.03588,0.03292,0.03067,3.031746031746032,0.032601415,2.0931506849315067,1.6245384695514318,1.6260026015479416,1.6284464462825547,1.6247201888122422,0.2348384695514318,0.2363026015479417,0.1689850108307058,0.1700385705892939,0.2387464462825548,0.2350201888122423,0.1717971118101423,0.1691157723337715,ISP,ISP_option_pricing.csv
5/22/2023,1.3559,0.4775,2.341,0.001,0.03535,0.03216,0.03393,0.03535,0.03605,0.0332425,0.03104,3.015873015873016,0.032946955,2.0821917808219177,1.444037581,1.4460656334636046,1.447612752676866,1.4452601589776943,0.088137581,0.090165633,0.06500301,0.066498734,0.091712753,0.089360159,0.067639762,0.065904682,ISP,ISP_option_pricing.csv
5/23/2023,1.3569,0.4596099999999999,2.342,0.00099957,0.0354425,0.03224,0.0340425,0.0354425,0.03632,0.03363,0.0314175,3.011904761904762,0.03332701,2.0794520547945203,1.4397407591049356,1.4412883456471448,1.442731855803203,1.440537867334989,0.082840759,0.084388346,0.061051484,0.062192015,0.085831856,0.083637867,0.063255845,0.061638932,ISP,ISP_option_pricing.csv
5/24/2023,1.2669,0.60711,2.252,0.00103952,0.03556,0.03225,0.03412,0.03556,0.03664,0.0342225,0.0320425,3.007936507936508,0.033913552,2.0767123287671234,1.4133154596997188,1.4136631731230294,1.415801157,1.4125433136419812,0.1464154596997189,0.1467631731230294,0.1155698632091869,0.1158443232481091,0.148901157,0.1456433136419812,0.1175318945988712,0.1149603864882636,ISP,ISP_option_pricing.csv
5/25/2023,1.2661,0.56337,2.251,0.00103998,0.03576,0.032399,0.03413,0.03576,0.03671,0.03436,0.032231,3.003968253968254,0.034067096,2.073972602739726,1.3930847212374122,1.393442477345758,1.3954355293531613,1.392399719953164,0.1269847212374122,0.1273424773457578,0.1002959649612291,0.10057853,0.1293355293531612,0.1262997199531639,0.1021526967484095,0.099754932,ISP,ISP_option_pricing.csv
5/26/2023,1.2602,0.44717,2.245,0.00104276,0.03581,0.032418,0.034087,0.03581,0.03652,0.03393,0.031625,3,0.033639919,2.0712328767123287,1.3432442415998511,1.3445857389573952,1.3460446402432074,1.3438270154080922,0.083044242,0.084385739,0.065897668,0.06696218,0.08584464,0.083627015,0.068119854,0.066360114,ISP,ISP_option_pricing.csv
5/29/2023,1.2406,0.52733,2.2255,0.0010519,0.035724,0.03259,0.03409,0.035724,0.03595,0.03282,0.03046,2.988095238095238,0.032547286,2.063013698630137,1.3513088833630635,1.353978450723752,1.3558378212120137,1.353006690017046,0.1107088833630636,0.113378451,0.089238178,0.091390013,0.1152378212120137,0.1124066900170459,0.092888781,0.090606715,ISP,ISP_option_pricing.csv
5/30/2023,1.225,0.62714,2.21,0.00105928,0.0355175,0.03269,0.03416,0.0355175,0.035465,0.03216,0.02977,2.984126984126984,0.031915903,2.060273973,1.379699485943178,1.382643135173239,1.3848355288026726,1.381494105199971,0.1546994859431778,0.1576431351732385,0.1262852946474921,0.128688274,0.1598355288026725,0.1564941051999708,0.1304779826960591,0.1277502899591598,ISP,ISP_option_pricing.csv
5/31/2023,1.1701,0.7225400000000001,2.1555,0.00108606,0.03533,0.032785,0.034282,0.03533,0.03544,0.03195,0.0294775,2.9801587301587302,0.031705069,2.0575342465753423,1.3767684575478778,1.3793916061622165,1.3817791892608735,1.3781384994919073,0.2066684575478778,0.2092916061622165,0.1766246111852644,0.1788664269397628,0.2116791892608736,0.2080384994919073,0.1809069218535797,0.1777954871309352,ISP,ISP_option_pricing.csv
6/1/2023,1.2443,0.49564,2.23,0.00104978,0.03539,0.032917,0.0343975,0.03539,0.03586,0.03269,0.0301625,2.9761904761904763,0.032454446,2.054794520547945,1.342630836429165,1.3453120192631114,1.347017645,1.3444219696681916,0.098330836,0.1010120192631114,0.079025023,0.081179795,0.102717645,0.1001219696681916,0.082550546,0.080464494,ISP,ISP_option_pricing.csv
6/2/2023,1.2858,0.59751,2.2715,0.0010306,0.03561,0.03295,0.03439,0.03561,0.03624,0.03326,0.0308575,2.9722222222222223,0.033025274,2.052054794520548,1.4237135622728951,1.425374448187023,1.4274352475958998,1.4242954759164412,0.137913562,0.1395744481870229,0.1072589533931366,0.1085506674342999,0.1416352475958997,0.1384954759164411,0.1101534045698395,0.1077115227223838,ISP,ISP_option_pricing.csv
6/6/2023,1.2991,0.56347,2.2855,0.00102428,0.03569,0.033245,0.03463,0.03569,0.0364125,0.0335775,0.0313225,2.9563492063492065,0.033360117,2.041095890410959,1.4216986826049829,1.4230571798930622,1.424977844549064,1.4220526722468807,0.1225986826049829,0.1239571798930623,0.094372013,0.095417735,0.125877845,0.1229526722468807,0.096896193,0.094644502,ISP,ISP_option_pricing.csv
6/7/2023,1.3164,0.4697,2.303,0.0010165,0.03593,0.03332,0.0346725,0.03593,0.03633,0.03325,0.03084,2.952380952380953,0.033032888,2.0383561643835617,1.402738013555689,1.405131043487852,1.4066125066206834,1.4043599726652998,0.086338014,0.088731043,0.065586458,0.067404317,0.090212507,0.087959973,0.068529707,0.066818575,ISP,ISP_option_pricing.csv
6/8/2023,1.3377,0.58736,2.324,0.00100731,0.0360225,0.03344,0.034712,0.0360225,0.03624,0.0332,0.0307975,2.9484126984126986,0.033007607,2.0356164383561643,1.4667676380039052,1.4688382220847012,1.470806090055678,1.467808599093834,0.1290676380039053,0.1311382220847012,0.096484741,0.09803261,0.1331060900556782,0.1301085990938342,0.099503693,0.097262913,ISP,ISP_option_pricing.csv
6/9/2023,1.323,0.53652,2.3095,0.00101364,0.035992,0.033516,0.0347575,0.035992,0.03618,0.0331375,0.0307275,2.9444444444444446,0.032953789,2.032876712328767,1.4321625510498526,1.4344676963145877,1.436251886141811,1.4335357011066785,0.1091625510498526,0.1114676963145875,0.082511376,0.084253739,0.113251886,0.1105357011066783,0.085602333,0.083549283,ISP,ISP_option_pricing.csv
6/12/2023,1.3194,0.54975,2.306,0.00101518,0.03597,0.03379,0.0348825,0.03597,0.03644,0.033795,0.03141,2.9325396825396823,0.033618991,2.024657534246576,1.434434675,1.4356907988666818,1.4375193990060249,1.4347351118469522,0.1150346746541302,0.1162907988666819,0.087187111,0.088139153,0.1181193990060247,0.1153351118469523,0.089525086,0.087414819,ISP,ISP_option_pricing.csv
6/13/2023,1.3253,0.51374,2.312,0.00101254,0.0360425,0.033875,0.0351225,0.0360425,0.0367,0.03416,0.031885,2.9285714285714284,0.033978711,2.021917808219178,1.4267533632940903,1.4276267551247543,1.4292943251981622,1.426756641441944,0.1014533632940906,0.1023267551247544,0.076551244,0.077210258,0.1039943251981623,0.1014566414419442,0.078468517,0.076553717,ISP,ISP_option_pricing.csv
6/14/2023,1.3635,0.54711,2.35,0.00099617,0.03624,0.0339425,0.0352125,0.03624,0.037394,0.0350425,0.03276,2.9246031746031744,0.034844079,2.0191780821917806,1.4761814968636482,1.4758703120284835,1.4776455241722424,1.4749429855423015,0.1126814968636482,0.1123703120284838,0.082641362,0.082413137,0.1141455241722424,0.1114429855423015,0.083715089,0.081733029,ISP,ISP_option_pricing.csv
6/15/2023,1.3715,0.56353,2.358,0.00099279,0.0367525,0.0339543,0.03526,0.0367525,0.0375,0.03513,0.03277,2.9206349206349205,0.03494642,2.016438356164384,1.4900614054094163,1.4899933247013166,1.4918211716936898,1.4890379953427233,0.1185614054094164,0.1184933247013166,0.086446522,0.086396883,0.1203211716936898,0.1175379953427233,0.087729618,0.085700325,ISP,ISP_option_pricing.csv
6/19/2023,1.4082,0.47873,2.3945,0.00097766,0.036992,0.0339607,0.03548,0.036992,0.03777,0.03508,0.0324825,2.9047619047619047,0.034920417,2.0054794520547947,1.4940040862007338,1.4943308448242545,1.4957276144934442,1.4936043586655885,0.085804086,0.086130845,0.060931747,0.061163787,0.087527614,0.085404359,0.06215567,0.06064789,ISP,ISP_option_pricing.csv
6/20/2023,1.4003,0.58241,2.3865,0.00098093,0.0370475,0.0339579,0.0356,0.0370475,0.038115,0.03542,0.03295,2.9007936507936507,0.035252175,2.0027397260273974,1.5237498578251611,1.5234700234497025,1.525326411432418,1.5224994202676894,0.123449858,0.1231700234497021,0.088159579,0.08795974,0.1250264114324177,0.1221994202676892,0.089285447,0.0872666,ISP,ISP_option_pricing.csv
6/21/2023,1.4197,0.58543,2.406,0.00097298,0.0373,0.03399,0.03558,0.0373,0.0386075,0.03621,0.0336075,2.8968253968253967,0.036025947,2,1.544178210584923,1.542992925884789,1.544841921663685,1.542026239933183,0.1244782105849231,0.123292926,0.087679235,0.086844352,0.1251419216636851,0.12232624,0.088146736,0.086163443,ISP,ISP_option_pricing.csv
6/23/2023,1.349,0.4715999999999999,2.335,0.00100257,0.03722,0.0339659,0.03571,0.03722,0.0379275,0.03501,0.0322375,2.888888888888889,0.034881816,1.9945205479452053,1.434149888056704,1.4347387372847713,1.4361374113795633,1.4340111364512578,0.085149888,0.085738737,0.063120747,0.063557255,0.087137411,0.085011136,0.064594078,0.063017892,ISP,ISP_option_pricing.csv
6/26/2023,1.3443,0.51731,2.332,0.00100386,0.0372025,0.03405,0.03566,0.0372025,0.0382775,0.0357,0.0328575,2.876984126984127,0.035574624,1.9863013698630136,1.4468840815472122,1.4463263884583335,1.4479389799307976,1.4454851257504062,0.1025840815472121,0.1020263884583334,0.076310408,0.07589555,0.1036389799307975,0.1011851257504061,0.077095128,0.075269751,ISP,ISP_option_pricing.csv
6/27/2023,1.3737,0.5435300000000001,2.3615,0.00099132,0.03734,0.0341214,0.03584,0.03734,0.03802,0.0353775,0.03257,2.873015873015873,0.035262201,1.9835616438356165,1.483619080313625,1.4836182537066789,1.4853149996586046,1.4827322748123126,0.1099190803136254,0.1099182537066787,0.080016802,0.0800162,0.1116149996586046,0.1090322748123127,0.081251365,0.079371242,ISP,ISP_option_pricing.csv
6/28/2023,1.3758,0.51708,2.3635,0.00099048,0.03715,0.0343375,0.03588,0.03715,0.03844,0.03621,0.03362,2.869047619047619,0.036071165,1.9808219178082191,1.4770453906738603,1.4757056941764026,1.4772835068478174,1.4748828613872966,0.1012453906738606,0.099905694,0.073590195,0.072616437,0.1014835068478174,0.099082861,0.07376327,0.072018361,ISP,ISP_option_pricing.csv
6/29/2023,1.3982,0.59645,2.386,0.00098114,0.03736,0.0343385,0.03595,0.03736,0.03832,0.03608,0.0335,2.865079365079365,0.035959042,1.978082191780822,1.5279345052814886,1.5269185359633606,1.528786617308766,1.5259414935946627,0.1297345052814884,0.1287185359633604,0.092786801,0.092060174,0.1305866173087657,0.1277414935946625,0.093396236,0.091361389,ISP,ISP_option_pricing.csv
6/30/2023,1.4124,0.62494,2.4,0.00097542,0.03733,0.034349,0.035988,0.03733,0.03873,0.03674,0.03417,2.861111111111111,0.036601158,1.9753424657534249,1.5535864093121452,1.5516765047899308,1.5536220574331503,1.5506582836008185,0.1411864093121451,0.1392765047899307,0.099962057,0.098609816,0.1412220574331504,0.1382582836008183,0.099987296,0.097888901,ISP,ISP_option_pricing.csv
7/3/2023,1.4494,0.1875,2.437,0.00096061,0.037525,0.0346174,0.03607,0.037525,0.038514,0.0364075,0.0339,2.8492063492063493,0.03630079,1.9671232876712328,1.5013299226900432,1.500125175725683,1.5001305079396294,1.500122960653946,0.051929923,0.050725176,0.035828565,0.034997361,0.050730508,0.050722961,0.03500104,0.034995833,ISP,ISP_option_pricing.csv
7/4/2023,1.433,0.57061,2.4205,0.00096716,0.03752,0.03469,0.03622,0.03752,0.03854,0.036395,0.03386,2.845238095238096,0.03629091,1.964383561643836,1.5495401570255831,1.548200533092205,1.549932455796505,1.547295727157061,0.1165401570255832,0.115200533,0.081325999,0.080391161,0.116932456,0.1142957271570612,0.08159976,0.079759754,ISP,ISP_option_pricing.csv
7/5/2023,1.4214,0.57912,2.409,0.00097177,0.03755,0.0348903,0.0362725,0.03755,0.0389875,0.0371575,0.03478,2.8412698412698414,0.037026165,1.9616438356164383,1.5427881208312404,1.5404329965688004,1.5422004767520183,1.5395092716350065,0.1213881208312404,0.1190329965688004,0.085400395,0.08374349,0.1208004767520185,0.1181092716350065,0.084986968,0.08309362,ISP,ISP_option_pricing.csv
7/7/2023,1.3615,0.57933,2.349,0.00099659,0.03773,0.0349645,0.036421,0.03773,0.03899,0.0370025,0.03474,2.833333333333333,0.036896796,1.956164383561644,1.4857910179950162,1.4837800881928058,1.4855810038458888,1.482838500538576,0.1242910179950163,0.1222800881928058,0.091289767,0.089812771,0.1240810038458888,0.121338501,0.091135515,0.08912119,ISP,ISP_option_pricing.csv
7/10/2023,1.3693,0.6011099999999999,2.357,0.00099321,0.03787,0.03517,0.0365,0.03787,0.03904,0.03711,0.03485,2.821428571428572,0.037017763,1.947945205479452,1.5015358058214134,1.4994972478691817,1.501353146849152,1.4985263804456903,0.1322358058214134,0.1301972478691815,0.096571829,0.09508307,0.1320531468491521,0.1292263804456903,0.096438433,0.094374045,ISP,ISP_option_pricing.csv
7/11/2023,1.393,0.6254500000000001,2.3805,0.00098341,0.03795,0.0352715,0.0365425,0.03795,0.0387,0.03632,0.03387,2.8174603174603177,0.036271324,1.9452054794520548,1.5324011785349505,1.531443355645435,1.5333549185491684,1.5304429120233751,0.1394011785349505,0.1384433556454349,0.1000726335498567,0.099385036,0.1403549185491683,0.1374429120233753,0.1007572997481467,0.098666843,ISP,ISP_option_pricing.csv
7/12/2023,1.4205,0.6242,2.408,0.00097218,0.03786,0.035425,0.03666,0.03786,0.0384625,0.03558,0.03296,2.813492063492064,0.035575915,1.9424657534246572,1.5564117619110736,1.5563281188225806,1.5582161759458453,1.555340169813244,0.1359117619110734,0.1358281188225805,0.095678819,0.095619936,0.1377161759458451,0.1348401698132439,0.096949085,0.094924442,ISP,ISP_option_pricing.csv
7/13/2023,1.455,0.57153,2.444,0.00095786,0.037805,0.0354512,0.0367325,0.037805,0.03873,0.03615,0.033555,2.8095238095238093,0.036136544,1.9397260273972603,1.5699149735333668,1.5690600796923833,1.5707424477056922,1.568181373962484,0.1149149735333667,0.1140600796923831,0.078979363,0.078391807,0.115742448,0.113181374,0.079548074,0.077787886,ISP,ISP_option_pricing.csv
7/14/2023,1.4413,0.60143,2.4305,0.00096318,0.0379975,0.0355211,0.03668,0.0379975,0.03869,0.03598,0.033326,2.805555555555556,0.035986332,1.936986301369863,1.5682874923052632,1.5677790808601997,1.5695726532784144,1.566841290277821,0.1269874923052631,0.1264790808601996,0.088106218,0.087753473,0.1282726532784144,0.12554129,0.088997886,0.087102817,ISP,ISP_option_pricing.csv
7/17/2023,1.4458,0.56453,2.435,0.0009614,0.0380275,0.0357671,0.0368,0.0380275,0.0382275,0.03516,0.03246,2.793650793650793,0.035231793,1.9287671232876715,1.5566497099150658,1.5572875870965808,1.5589328666168454,1.556428462790237,0.1108497099150658,0.1114875870965808,0.076670155,0.077111348,0.1131328666168454,0.1106284627902369,0.07824932,0.076517127,ISP,ISP_option_pricing.csv
7/18/2023,1.4768,0.56537,2.466,0.00094931,0.0378525,0.0358376,0.0369465,0.0378525,0.0383275,0.03526,0.0325,2.7896825396825395,0.035331387,1.926027397260274,1.5862533034492057,1.5866198239112363,1.5882431360842144,1.585772352159436,0.1094533034492057,0.1098198239112364,0.074115184,0.074363369,0.1114431360842145,0.1089723521594361,0.075462579,0.073789513,ISP,ISP_option_pricing.csv
7/19/2023,1.5026,0.627,2.492,0.00093941,0.03791,0.0359655,0.03698,0.03791,0.0385,0.03581,0.03326,2.7857142857142856,0.035843602,1.9232876712328768,1.635044524231357,1.6346720102790635,1.636491069753542,1.6337206184544972,0.132444524,0.1320720102790635,0.088143567,0.087895654,0.13389107,0.1311206184544973,0.089106262,0.087262491,ISP,ISP_option_pricing.csv
7/21/2023,1.5416,0.66302,2.531,0.00092493,0.03804,0.036108,0.03697,0.03804,0.03811,0.034955,0.03233,2.7777777777777777,0.035079599,1.917808219178082,1.6851464513354188,1.6858584725766337,1.6877533137103002,1.684866826360094,0.1435464513354187,0.1442584725766336,0.093115238,0.09357711,0.1461533137103001,0.1432668263600938,0.094806249,0.092933852,ISP,ISP_option_pricing.csv
7/24/2023,1.5466,0.55958,2.536,0.00092311,0.03796,0.036345,0.0370725,0.03796,0.0380525,0.03497,0.03233,2.765873015873016,0.035107658,1.9095890410958904,1.6491734413662915,1.650001499555342,1.651528604826607,1.649204943195285,0.1025734413662915,0.1034015,0.066321894,0.0668573,0.1049286048266069,0.1026049431952851,0.067844695,0.066342263,ISP,ISP_option_pricing.csv
7/25/2023,1.5495,0.51683,2.539,0.00092202,0.0379225,0.0364248,0.0370615,0.0379225,0.03839,0.035605,0.03316,2.761904761904762,0.035703459,1.906849315068493,1.6389792213471188,1.6389695977526326,1.6403026672350882,1.638275874806486,0.089479221,0.089469598,0.057747158,0.057740947,0.090802667,0.088775875,0.05860127,0.05729324,ISP,ISP_option_pricing.csv
7/26/2023,1.5495,0.66983,2.539,0.00092202,0.03805,0.0365163,0.03695,0.03805,0.03806,0.03514,0.032488,2.757936507936508,0.035263414,1.904109589041096,1.6944751865096697,1.6949576257825207,1.6968462909810735,1.693969154005315,0.1449751865096695,0.1454576257825206,0.09356256,0.093873911,0.1473462909810734,0.1444691540053149,0.095092798,0.093235982,ISP,ISP_option_pricing.csv
7/27/2023,1.5836,0.63003,2.573,0.00090983,0.0379325,0.0365135,0.037075,0.0379325,0.03777,0.0348,0.03237,2.753968253968254,0.03496541,1.9013698630136984,1.7094901776967844,1.7103693623973657,1.712118924163113,1.7094547339912696,0.1258901776967844,0.1267693623973655,0.079496197,0.080051378,0.128518924,0.1258547339912696,0.081156178,0.079473815,ISP,ISP_option_pricing.csv
7/28/2023,1.6199,0.7164499999999999,2.6095,0.00089711,0.03769,0.0365215,0.0371025,0.03769,0.037795,0.03457,0.03209,2.75,0.034774467,1.8986301369863012,1.7796837885514305,1.7804803069800157,1.7824452066418512,1.779451377,0.1597837885514306,0.1605803069800155,0.098638057,0.099129765,0.1625452066418513,0.159551377,0.1003427413061617,0.098494584,ISP,ISP_option_pricing.csv
7/31/2023,1.6382,0.68688,2.629,0.00089045,0.037815,0.0365465,0.03708,0.037815,0.0378275,0.03474,0.03234,2.738095238095238,0.03494296,1.8904109589041096,1.784536433029224,1.7852753215654829,1.7871461278847611,1.7842962958784172,0.1463364330292238,0.1470753215654827,0.089327575,0.089778612,0.1489461278847612,0.1460962958784171,0.090920601,0.089180989,ISP,ISP_option_pricing.csv
8/1/2023,1.6181,0.5879099999999999,2.609,0.00089728,0.03786,0.03656,0.0371455,0.03786,0.037557,0.03435,0.03198,2.734126984126984,0.034578155,1.887671232876712,1.726157308,1.7276460245774188,1.7292056865827066,1.7268320306230716,0.1080573083153497,0.1095460245774186,0.066780365,0.067700405,0.1111056865827064,0.1087320306230714,0.068664289,0.067197349,ISP,ISP_option_pricing.csv
8/4/2023,1.5525,0.6455500000000001,2.5435,0.00092039,0.037884,0.0365595,0.03723,0.037884,0.037765,0.034495,0.032265,2.7222222222222223,0.034768125,1.8794520547945208,1.6856346967194895,1.6867154148473509,1.688496859087658,1.6857836639556818,0.1331346967194897,0.1342154148473506,0.085755038,0.086451153,0.1359968590876581,0.1332836639556818,0.087598621,0.085850991,ISP,ISP_option_pricing.csv
8/7/2023,1.5689,0.54213,2.56,0.00091445,0.037942,0.0365603,0.037335,0.037942,0.037535,0.034095,0.0317275,2.7103174603174605,0.034416084,1.8712328767123287,1.662540356337798,1.664449599732886,1.665832834607892,1.6637289644853852,0.093640356,0.0955496,0.059685357,0.060902288,0.096932835,0.094828964,0.061783947,0.060442963,ISP,ISP_option_pricing.csv
8/8/2023,1.3469,0.6439,2.338,0.00100128,0.0378775,0.0365575,0.0373545,0.0378775,0.03768,0.034295,0.031885,2.7063492063492065,0.034607743,1.868493150684932,1.4913418919048615,1.4925449022170654,1.494417022073445,1.4915647387480058,0.1444418919048615,0.1456449022170654,0.1072402493910918,0.1081334191232202,0.1475170220734449,0.1446647387480057,0.1095233663029512,0.1074057010527921,ISP,ISP_option_pricing.csv
8/9/2023,1.4013,0.63052,2.3925,0.00097847,0.037975,0.0365681,0.037384,0.037975,0.03778,0.03452,0.03219,2.702380952380953,0.034812755,1.8657534246575345,1.536562433912228,1.537631257,1.5394324019968924,1.536688813,0.1352624339122281,0.136331257,0.096526393,0.09728913,0.1381324019968923,0.135388813,0.098574468,0.096616579,ISP,ISP_option_pricing.csv
8/10/2023,1.4468,0.7051000000000001,2.438,0.00096021,0.03802,0.0365669,0.037463,0.03802,0.037974,0.0350925,0.03287,2.6984126984126986,0.035350889,1.8630136986301369,1.6115008747296184,1.611812368644654,1.6137695617461405,1.610787085974796,0.1647008747296183,0.1650123686446538,0.1138380389339358,0.1140533374652017,0.1669695617461402,0.163987086,0.1154061112428394,0.1133446820395328,ISP,ISP_option_pricing.csv
8/11/2023,1.4483,0.54072,2.4395,0.00095962,0.0380575,0.03657,0.037588,0.0380575,0.03814,0.03525,0.03299,2.6944444444444446,0.035512807,1.860273973,1.5478250021189628,1.5481999778549465,1.549649720171118,1.5474439732692025,0.099525002,0.099899978,0.068718499,0.068977407,0.1013497201711179,0.099143973,0.069978402,0.068455412,ISP,ISP_option_pricing.csv
8/14/2023,1.4538,0.6434099999999999,2.445,0.00095746,0.03817,0.03662,0.037706,0.03817,0.03837,0.03563,0.03342,2.6825396825396823,0.035877835,1.852054794520548,1.5911221160362785,1.5909638675116589,1.592750830607402,1.5900288834122929,0.1373221160362785,0.1371638675116588,0.094457364,0.094348513,0.1389508306074021,0.1362288834122929,0.09557768,0.093705381,ISP,ISP_option_pricing.csv
8/16/2023,1.4366,0.58789,2.429,0.00096377,0.03838,0.0368075,0.03769,0.03838,0.0383825,0.03552,0.03337,2.6746031746031744,0.035793159,1.8465753424657532,1.553778149033472,1.5539573964721118,1.5555724201025305,1.5531135943871703,0.117178149,0.1173573964721117,0.081566302,0.081691074,0.1189724201025304,0.1165135943871702,0.082815272,0.081103713,ISP,ISP_option_pricing.csv
8/17/2023,1.427,0.5815400000000001,2.4195,0.00096756,0.038461,0.036804,0.037829,0.038461,0.038075,0.03499,0.0327325,2.6706349206349205,0.035337921,1.8438356164383565,1.5416176296102524,1.5424899328289587,1.544084916066602,1.5416567330056443,0.1146176296102523,0.1154899328289587,0.080320693,0.080931978,0.1170849160666018,0.1146567330056445,0.082049696,0.080348096,ISP,ISP_option_pricing.csv
8/18/2023,1.4185,0.50685,2.411,0.00097097,0.03831,0.03671,0.0378175,0.03831,0.038359,0.0354615,0.03328,2.6666666666666665,0.035774928,1.841095890410959,1.5089819006229297,1.5092542908659208,1.5105529192647165,1.508578209,0.090481901,0.090754291,0.063787029,0.063979056,0.092052919,0.090078209,0.06489455,0.063502438,ISP,ISP_option_pricing.csv
8/21/2023,1.4465,0.6080599999999999,2.439,0.00095982,0.038494,0.0367975,0.0373875,0.038494,0.03821,0.03518,0.0329575,2.6547619047619047,0.035538451,1.832876712328767,1.5693000791432878,1.5698950762506745,1.571550315881063,1.569029826564785,0.1228000791432879,0.1233950762506743,0.084894628,0.085305964,0.1250503158810632,0.1225298265647851,0.08645027,0.084707796,ISP,ISP_option_pricing.csv
8/22/2023,1.467,0.60436,2.4595,0.00095182,0.0384475,0.036815,0.037457,0.0384475,0.037335,0.0338725,0.03151,2.6507936507936507,0.034338328,1.830136986,1.5853840743534136,1.5875644999402012,1.5891912074823034,1.5867143769340517,0.1183840743534134,0.1205644999402011,0.080698074,0.08218439,0.1221912074823032,0.1197143769340516,0.083293257,0.081604892,ISP,ISP_option_pricing.csv
8/23/2023,1.4625,0.6431100000000001,2.455,0.00095356,0.03783,0.0368896,0.037486,0.03783,0.037455,0.03409,0.03175,2.6468253968253967,0.03453598,1.8273972602739723,1.596341692110197,1.5976881773451637,1.599433063079842,1.5967753373734823,0.133841692,0.1351881773451637,0.091515687,0.092436361,0.1369330630798422,0.1342753373734826,0.093629445,0.091812196,ISP,ISP_option_pricing.csv
8/24/2023,1.4552,0.60688,2.448,0.00095629,0.037925,0.0369125,0.0377075,0.037925,0.0378325,0.034729,0.032367,2.642857142857143,0.035146746,1.8246575342465756,1.5760993837454222,1.5767967079576837,1.5784323940386438,1.575941775448249,0.1208993837454222,0.1215967079576834,0.08308094,0.083560135,0.1232323940386437,0.1207417754482489,0.084684163,0.082972633,ISP,ISP_option_pricing.csv
8/25/2023,1.4567,0.68498,2.4495,0.00095571,0.038069,0.03707,0.0377475,0.038069,0.037987,0.03484,0.03241,2.638888888888889,0.03527144,1.821917808219178,1.6090386343853502,1.6095524583137495,1.6113979938053529,1.6085861538531354,0.1523386343853501,0.1528524583137496,0.1045779051179722,0.1049306365852609,0.1546979938053527,0.1518861538531353,0.1061975655971392,0.1042672848583341,ISP,ISP_option_pricing.csv
8/28/2023,1.4842,0.61495,2.477,0.00094509,0.0382685,0.03685,0.03794,0.0382685,0.038,0.0346625,0.032125,2.626984126984127,0.035126937,1.8136986301369864,1.6055272985739326,1.6065154379901063,1.608142008431245,1.6056652632853463,0.1213272985739326,0.1223154379901063,0.081745923,0.082411695,0.123942008,0.1214652632853465,0.083507619,0.081838878,ISP,ISP_option_pricing.csv
8/29/2023,1.4997,0.6641400000000001,2.4925,0.00093922,0.0383125,0.03684,0.03741,0.0383125,0.038204,0.03492,0.03246,2.623015873015873,0.035369762,1.810958904109589,1.6395680685721814,1.6401905451154628,1.6419463865967858,1.6392717856168693,0.1398680685721813,0.1404905451154627,0.093264032,0.093679099,0.1422463865967858,0.1395717856168692,0.094849894,0.09306647,ISP,ISP_option_pricing.csv
8/30/2023,1.5092,0.70733,2.502,0.00093565,0.03855,0.03691,0.03734,0.03855,0.037245,0.033685,0.03123,2.619047619047619,0.03424075,1.808219178082192,1.6649891240691987,1.6670725921413778,1.6689226140207611,1.6661038438185365,0.1557891240691986,0.1578725921413777,0.1032262947715336,0.1046068063486467,0.159722614,0.1569038438185364,0.1058326358473105,0.1039649110909994,ISP,ISP_option_pricing.csv
